"78","4","5000","23","5","False","False","1984-11-27 06:47:04"
"79","4","5500","47","5","False","True","2015-07-08 11:50:50"
"80","4","6000","50","1","False","False","1976-11-17 13:51:23"
"81","4","6500","38","3","True","True","1985-08-09 04:00:23"
"82","4","7000","48","1","False","False","1981-10-01 12:05:11"
"83","4","7500","97","2","True","False","1974-03-03 01:11:20"
"84","4","8000","51","2","False","True","1986-02-24 19:20:15"
"85","4","9000","69","5","True","False","2006-12-27 07:12:42"
"86","5","0","2","5","True","False","1982-02-18 18:58:43"
"87","5","500","26","3","False","False","1979-01-11 08:43:10"
"88","5","1000","38","3","False","True","2001-10-02 03:51:40"
"89","5","1500","24","1","False","True","1978-11-27 22:53:44"
"90","5","2000","73","3","True","True","1997-10-21 07:01:08"
"91","5","2500","38","3","False","True","2005-11-29 10:57:50"
"92","5","3500","95","5","True","True","1979-07-24 13:05:44"
"93","5","4000","9","2","True","True","2016-11-06 08:29:03"
"94","5","4500","29","5","True","True","1979-11-21 05:05:51"
"95","5","5000","28","5","False","False","1973-08-26 14:33:25"
"96","5","5500","0","2","False","True","2022-08-17 01:08:15"
"97","5","6000","54","4","False","True","1995-11-15 08:04:19"
"98","5","6500","71","4","False","True","2019-04-01 22:29:30"
"99","5","7000","8","4","False","True","1983-01-21 21:43:09"
"100","5","8000","94","4","False","False","1972-08-20 16:51:53"
"101","5","8500","40","3","False","False","1996-07-21 22:16:36"
"102","5","9000","0","5","False","False","1990-08-06 06:54:16"
"103","5","9500","60","2","False","True","1987-01-28 03:32:39"
"104","6","500","38","5","True","False","1976-07-02 01:21:25"
"105","6","1000","24","5","False","True","2000-06-11 23:21:35"
"106","6","1500","14","3","True","False","1978-11-16 04:12:15"
"107","6","2000","12","1","True","True","2007-05-14 10:45:03"
"108","6","2500","84","4","True","False","2002-07-04 12:39:00"
"109","6","3000","29","1","True","True","1979-02-15 21:10:58"
"110","6","3500","99","4","True","False","1988-09-24 20:27:44"
"111","6","4000","67","2","False","True","2007-05-26 19:03:48"
"112","6","4500","86","4","False","False","2018-05-05 21:27:17"
"113","6","5000","70","2","True","True","2015-04-15 19:28:06"
"114","6","5500","91","5","True","False","2010-04-08 10:04:09"
"115","6","6500","8","2","False","False","1988-11-06 07:26:54"
"116","6","7000","51","5","True","True","2004-11-04 09:35:55"
"117","6","7500","74","2","True","False","1990-10-31 09:55:45"
"118","6","8000","19","4","False","True","1999-07-24 21:04:48"
"119","6","8500","85","5","True","False","2016-12-14 00:02:18"
"120","6","9000","37","1","False","True","1974-11-26 11:34:24"
"121","6","9500","81","5","False","False","2020-11-22 12:59:28"
"122","7","0","88","1","False","True","1975-09-16 04:59:54"
"123","7","500","7","2","True","True","1999-02-08 20:16:49"
"124","7","1000","42","2","True","True","1980-01-15 10:14:06"
"125","7","1500","85","5","True","False","1993-12-30 21:56:17"
"126","7","2000","3","3","True","False","1974-04-14 02:02:14"
"127","7","2500","74","4","True","False","2010-06-17 21:22:53"
"128","7","3000","18","2","False","True","2022-06-19 09:01:21"
"129","7","3500","89","5","False","False","2012-05-06 01:49:46"
"130","7","4000","57","4","True","False","2000-05-16 08:36:33"
"131","7","4500","61","3","False","True","2019-12-09 03:17:35"
"132","7","5000","86","5","False","False","1984-06-15 15:54:04"
"133","7","5500","40","3","True","False","1997-10-16 19:21:40"
"134","7","6000","77","1","True","True","1984-07-07 18:25:53"
"135","7","7000","5","3","False","False","2019-12-05 00:19:26"
"136","7","7500","86","3","True","False","1988-04-26 04:41:24"
"137","7","8000","80","2","False","True","1970-02-18 20:12:03"
"138","7","9000","74","5","True","True","1985-01-02 00:01:46"
"139","7","9500","89","4","True","False","1976-09-05 06:23:26"
"140","8","0","34","5","False","True","1996-12-16 03:51:49"
"141","8","500","90","2","True","False","1982-07-04 06:00:40"
"142","8","1000","48","2","False","False","2018-07-21 13:21:11"
"143","8","2000","33","2","True","True","2012-02-13 21:31:28"
"144","8","2500","56","1","True","True","1976-09-13 06:29:15"
"145","8","3000","89","3","True","True","2015-12-07 15:49:08"
"146","8","3500","23","4","True","False","1973-09-29 12:41:30"
"147","8","4000","39","5","True","True","1975-08-29 17:11:48"
"148","8","4500","94","4","True","False","2011-11-25 12:55:36"
"149","8","6000","48","3","False","True","1988-10-20 15:31:12"
"150","8","6500","73","4","False","True","1986-06-21 06:56:51"
"151","8","7000","34","5","True","False","2014-12-28 13:56:12"
"152","8","7500","70","5","True","False","2012-10-30 02:47:01"
"153","8","8000","63","4","False","True","2021-12-10 09:49:17"
"154","8","8500","3","4","True","True","1981-12-22 08:52:15"
"155","8","9000","46","5","False","False","2007-09-26 09:53:21"
"156","9","0","94","5","False","True","1995-02-11 03:25:48"
"157","9","500","20","3","True","False","1971-11-16 11:50:12"
"158","9","1000","49","3","False","True","1973-07-01 12:01:22"
"159","9","1500","74","3","True","True","2008-11-26 02:40:04"
"160","9","2000","84","1","False","True","2019-08-18 15:18:45"
"161","9","2500","4","4","True","True","1999-05-29 07:17:38"
"162","9","3000","43","2","True","True","1998-04-02 16:08:49"
"163","9","3500","78","3","True","True","1983-02-16 06:34:58"
"164","9","4500","69","3","True","False","2012-10-10 22:24:10"
"165","9","5500","51","5","True","True","2004-06-22 11:18:15"
"166","9","6000","29","4","False","True","2010-08-17 22:38:34"
"167","9","7500","46","1","True","True","1978-09-23 14:20:36"
"168","9","8000","28","2","False","True","2016-09-03 20:30:16"
"169","9","8500","69","4","False","True","2009-06-08 03:08:17"
"170","9","9000","84","1","False","False","1992-04-24 18:54:50"
"171","9","9500","19","3","False","True","2003-03-13 19:20:01"
"172","10","0","44","5","True","True","2016-11-27 12:57:38"
"173","10","500","88","1","True","True","1993-02-06 06:02:09"
"174","10","1000","34","1","False","False","1989-07-29 12:20:30"
"175","10","1500","40","5","False","True","2019-08-04 01:43:54"
"176","10","2000","60","5","True","True","2016-04-26 20:37:06"
"177","10","2500","24","2","True","False","2022-04-02 13:28:11"
"178","10","3000","92","2","False","False","1970-07-21 20:35:35"
"179","10","4000","71","5","True","True","1983-03-06 01:18:52"
"180","10","4500","99","5","True","True","1982-01-05 03:00:19"
"181","10","5000","12","2","True","True","2008-02-09 20:17:08"
"182","10","5500","73","1","False","False","1998-02-04 05:20:50"
"183","10","6000","53","3","True","False","1975-06-22 15:15:32"
"184","10","6500","11","5","False","True","1990-12-01 08:50:46"
"185","10","7000","53","3","False","False","1993-08-23 18:39:46"
"186","10","7500","60","3","False","True","1972-03-15 15:04:29"
"187","10","8500","38","2","True","False","1975-04-08 20:34:37"
"188","10","9000","73","4","True","True","2011-07-18 23:24:30"
"189","10","9500","13","5","False","True","1970-02-28 02:24:14"
"190","11","0","29","2","True","True","2019-08-05 04:40:31"
"191","11","500","53","3","True","True","2023-01-16 02:39:13"
"192","11","1000","1","5","True","True","2007-10-01 22:04:37"
"193","11","2000","19","2","True","True","1986-03-09 21:35:48"
"194","11","2500","99","2","True","True","1985-02-07 05:13:52"
"195","11","3000","8","3","True","False","2021-06-23 10:22:27"
"196","11","3500","96","1","True","False","1996-01-13 05:08:11"
"197","11","4000","42","5","False","False","1979-04-01 01:57:56"
"198","11","4500","82","4","False","True","2021-12-28 03:02:04"
"199","11","5000","55","1","True","False","2014-06-24 08:19:33"
"200","11","6000","59","2","False","True","2018-02-05 16:19:27"
"201","11","6500","48","1","True","True","1997-10-08 08:39:57"
"202","11","7500","21","5","True","False","1971-12-08 14:06:54"
"203","11","8000","80","1","False","False","2014-09-14 15:16:27"
"204","11","9000","81","3","False","False","2016-10-10 14:21:34"
"205","11","9500","82","2","True","False","2010-07-20 04:05:08"
"206","12","500","77","5","True","True","1981-07-09 19:22:01"
"207","12","1000","89","3","False","False","2021-07-09 12:26:44"
"208","12","1500","27","2","False","False","1991-03-05 05:30:43"
"209","12","2000","10","1","True","False","2023-07-05 11:12:37"
"210","12","2500","2","5","True","False","1981-02-27 09:55:38"
"211","12","3000","16","5","True","True","1985-12-09 02:18:01"
"212","12","3500","14","5","True","True","1983-03-11 08:40:46"
"213","12","4000","62","1","True","False","2012-06-27 20:27:25"
"214","12","5500","65","5","False","False","1976-01-15 19:52:38"
"215","12","6000","45","1","False","False","1974-07-21 03:34:01"
"216","12","6500","4","2","True","False","2013-12-19 15:45:56"
"217","12","7000","51","5","False","True","2011-03-16 13:03:21"
"218","12","7500","8","5","False","True","2012-01-11 07:58:31"
"219","12","8000","4","2","True","True","2009-04-25 06:13:06"
"220","12","8500","50","4","False","True","1993-07-22 08:15:49"
"221","12","9000","84","1","False","False","2022-10-30 05:43:49"
"222","12","9500","4","1","True","True","2007-04-10 05:17:41"
"223","13","0","71","1","True","False","1999-10-27 18:51:25"
"224","13","500","23","1","False","False","1978-03-27 07:01:30"
"225","13","1000","34","2","False","False","1998-03-06 15:11:51"
"226","13","2000","47","3","False","True","1976-09-01 17:20:49"
"227","13","2500","81","1","True","True","2000-01-22 12:09:21"
"228","13","3000","86","4","True","True","2003-12-17 11:07:10"
"229","13","3500","79","1","True","True","1988-03-16 20:17:24"
"230","13","4000","32","3","False","False","2021-02-10 21:52:05"
"231","13","4500","32","1","False","False","2012-04-14 23:54:57"
"232","13","5000","17","4","False","False","2016-06-25 23:14:50"
"233","13","5500","31","3","True","False","1992-07-18 07:27:37"
"234","13","6500","4","3","True","False","2018-05-23 09:17:54"
"235","13","7000","28","1","False","False","2018-09-11 23:13:46"
"236","13","7500","97","5","True","False","1997-08-10 13:27:04"
"237","13","8500","99","4","False","False","2004-10-15 18:16:49"
"238","13","9000","91","5","True","False","2020-05-14 03:31:22"
"239","13","9500","67","2","False","True","1972-05-28 05:23:08"
"240","14","0","31","3","True","True","2005-01-29 02:06:51"
"241","14","500","16","3","True","False","1977-10-19 20:51:36"
"242","14","1000","93","4","False","False","2015-04-28 19:41:26"
"243","14","1500","71","4","False","True","2015-07-17 21:55:12"
"244","14","2000","5","2","True","True","2014-03-09 12:12:14"
"245","14","2500","8","4","False","True","2022-09-25 23:07:36"
"246","14","3000","67","3","False","False","2011-09-15 01:48:57"
"247","14","3500","36","4","True","True","2002-03-04 03:24:33"
"248","14","4000","95","2","True","False","1971-05-07 23:04:33"
"249","14","5000","73","1","True","False","2001-01-16 17:45:43"
"250","14","5500","34","2","False","False","2002-12-05 00:40:56"
"251","14","6000","10","5","False","False","2019-07-04 09:27:38"
"252","14","6500","95","2","True","True","1978-09-16 06:58:53"
"253","14","7000","83","1","True","False","2003-02-05 21:07:24"
"254","14","7500","45","5","False","False","1987-03-16 12:19:45"
"255","14","8000","96","2","True","False","1992-04-25 08:56:20"
"256","14","8500","76","2","True","True","1971-03-08 19:07:02"
"257","14","9000","17","5","True","True","1993-11-22 07:10:09"
"258","14","9500","21","3","False","True","1975-06-15 15:28:24"
"259","15","0","73","3","True","True","2009-02-26 06:57:39"
"260","15","500","23","2","True","False","2020-09-04 01:38:22"
"261","15","2000","28","4","False","False","2020-05-29 22:50:21"
"262","15","2500","45","2","False","False","1993-06-24 21:29:48"
"263","15","3000","75","2","False","True","1974-08-13 21:35:30"
"264","15","3500","39","2","False","False","1978-12-27 10:14:01"
"265","15","4500","58","5","True","True","1978-05-18 13:41:05"
"266","15","5000","65","5","False","False","2009-02-11 01:09:06"
"267","15","5500","96","4","True","True","1996-03-26 15:07:40"
"268","15","6000","50","3","True","False","2015-01-28 08:51:53"
"269","15","6500","38","4","True","True","1982-02-07 20:58:50"
"270","15","7000","71","1","True","False","2011-11-30 02:08:11"
"271","15","7500","16","5","False","False","2021-03-08 13:13:27"
"272","15","8000","47","2","False","False","2005-08-18 19:28:18"
"273","15","8500","33","3","True","False","2008-06-12 15:15:19"
"274","15","9500","88","3","False","False","1985-12-21 08:24:19"
"275","16","0","14","1","False","True","2021-01-27 14:10:16"
"276","16","500","16","3","True","False","2006-01-11 01:03:35"
"277","16","1000","60","5","False","True","1988-03-08 05:02:02"
"278","16","1500","26","2","True","False","1994-08-21 00:12:05"
"279","16","2000","99","5","True","True","2019-12-09 03:49:09"
"280","16","2500","38","4","True","False","2003-06-18 13:13:17"
"281","16","3000","37","4","False","False","1998-06-25 17:14:21"
"282","16","3500","15","2","True","False","1978-09-21 16:53:59"
"283","16","4000","12","2","False","True","1984-10-21 12:21:02"
"284","16","4500","92","2","False","False","2003-04-25 03:46:55"
"285","16","5500","11","2","False","False","1989-05-17 00:27:13"
"286","16","6000","42","1","False","False","2003-09-19 07:19:15"
"287","16","7000","77","2","True","False","2012-01-07 23:15:51"
"288","16","7500","73","1","True","False","1974-04-13 14:49:29"
"289","16","8000","43","1","True","True","1984-12-27 12:43:29"
"290","16","8500","52","3","False","True","2005-07-30 12:17:04"
"291","16","9000","17","5","False","False","1979-07-27 22:51:07"
"292","17","0","88","2","True","False","1993-10-22 04:32:51"
"293","17","500","36","2","True","False","2006-05-26 11:50:01"
"294","17","1500","20","2","True","True","1982-08-21 01:07:13"
"295","17","2500","12","4","False","True","2011-10-07 22:12:10"
"296","17","3000","41","4","False","True","1974-07-03 22:45:05"
"297","17","3500","92","3","True","False","1981-04-14 05:37:51"
"298","17","4000","2","5","False","False","2011-11-20 12:28:16"
"299","17","4500","23","1","False","False","1989-07-10 00:15:08"
"300","17","5000","49","4","False","False","1975-08-21 01:22:04"
"301","17","5500","36","1","True","True","2000-08-28 19:14:49"
"302","17","6000","91","3","True","False","2013-01-12 09:48:27"
"303","17","6500","41","4","False","True","1987-03-17 23:23:37"
"304","17","7000","60","1","True","False","1976-12-10 12:32:34"
"305","17","7500","83","5","True","True","2016-09-05 02:06:25"
"306","17","8500","47","5","True","False","2012-11-11 10:27:44"
"307","17","9000","93","4","False","False","2001-04-14 04:21:48"
"308","17","9500","82","2","True","True","2020-05-15 16:45:19"
"309","18","1000","68","4","False","False","2019-01-06 00:40:42"
"310","18","1500","10","5","False","True","2002-02-13 09:09:04"
"311","18","2000","8","1","False","True","2001-09-20 10:43:53"
"312","18","3500","84","4","False","True","2008-08-07 19:04:21"
"313","18","4000","94","5","False","True","2008-05-20 01:51:53"
"314","18","4500","32","1","False","True","2019-06-22 11:43:28"
"315","18","5000","57","2","False","False","2003-10-10 07:02:05"
"316","18","5500","1","2","False","True","1978-12-23 08:22:20"
"317","18","6000","14","1","True","True","1997-12-13 04:26:04"
"318","18","7500","77","4","False","True","2011-11-26 14:03:51"
"319","18","8000","51","5","False","True","2020-01-30 09:20:45"
"320","18","9000","30","4","True","False","1970-09-29 11:01:22"
"321","19","0","78","2","False","True","1972-12-22 15:52:45"
"322","19","500","64","1","True","False","1973-02-12 18:57:41"
"323","19","1000","46","1","True","True","1971-12-09 18:12:24"
"324","19","1500","26","5","True","True","1976-12-11 01:21:03"
"325","19","2000","45","1","True","True","1970-09-30 17:33:29"
"326","19","2500","76","5","True","True","2020-03-03 00:14:54"
"327","19","3000","55","2","False","False","1991-05-11 02:26:37"
"328","19","3500","47","1","True","False","2005-01-27 10:43:07"
"329","19","4000","26","1","False","False","1982-08-25 22:15:45"
"330","19","4500","73","1","False","True","1979-09-10 07:36:03"
"331","19","5000","36","1","False","False","1974-01-18 17:50:41"
"332","19","5500","27","1","False","True","1995-12-20 23:43:14"
"333","19","6000","82","5","False","True","1990-03-24 20:07:33"
"334","19","6500","28","4","True","True","1979-01-28 14:26:22"
"335","19","7000","87","1","True","True","2009-05-18 07:10:24"
"336","19","7500","11","3","False","True","2018-01-27 02:51:32"
"337","19","8000","81","4","True","True","1998-04-15 18:08:56"
"338","19","8500","15","1","True","False","2001-09-02 14:13:48"
"339","19","9000","19","1","False","False","2001-01-18 20:48:37"
"340","19","9500","34","5","False","False","1974-02-22 04:46:32"
"341","20","0","42","4","False","False","1992-09-29 03:35:19"
"342","20","500","45","1","True","False","1997-12-07 21:43:49"
"343","20","1000","26","3","False","False","1995-02-04 12:11:13"
"344","20","1500","51","4","False","True","1979-12-05 11:07:24"
"345","20","2000","28","3","True","True","1990-12-26 21:38:39"
"346","20","3500","79","2","True","True","1985-04-17 15:35:44"
"347","20","5000","50","2","False","True","1999-06-11 09:50:16"
"348","20","5500","59","1","True","True","2005-05-24 08:40:57"
"349","20","6000","86","5","False","True","2012-02-09 16:07:20"
"350","20","6500","98","4","False","True","1987-05-25 03:23:11"
"351","20","7000","3","1","False","True","2000-10-30 10:18:49"
"352","20","8000","12","2","False","True","2004-01-09 13:40:10"
"353","20","8500","49","3","True","True","1995-12-04 23:37:48"
"354","20","9000","72","1","True","False","1979-04-01 13:37:53"
"355","20","9500","50","5","True","False","1990-05-20 09:13:23"
"356","21","0","35","4","False","False","1979-02-19 23:20:02"
"357","21","500","65","3","False","True","2009-12-19 07:25:19"
"358","21","1500","13","1","False","False","1981-06-23 11:07:08"
"359","21","2000","77","5","False","True","1981-01-29 17:45:01"
"360","21","2500","93","2","True","True","2003-09-14 02:21:05"
"361","21","3000","24","3","False","True","2013-04-07 04:07:06"
"362","21","3500","74","1","True","False","2014-02-15 06:05:46"
"363","21","4000","19","5","False","True","2013-12-18 09:41:59"
"364","21","4500","20","3","True","False","2005-09-30 22:28:03"
"365","21","6000","70","2","False","False","1978-01-03 10:35:24"
"366","21","6500","74","5","True","True","1983-05-30 13:16:59"
"367","21","7000","44","4","True","True","2021-09-16 09:06:06"
"368","21","7500","73","4","False","False","2010-08-18 23:21:21"
"369","21","8500","91","4","False","True","1993-04-06 06:02:23"
"370","21","9000","34","5","False","True","1999-12-14 21:26:50"
"371","21","9500","26","4","False","False","1972-03-14 16:49:28"
"372","22","0","46","2","False","False","1976-06-08 20:56:02"
"373","22","500","82","5","False","False","2022-05-15 02:38:57"
"374","22","1000","25","5","True","False","2002-10-14 12:02:53"
"375","22","1500","93","4","False","True","2022-07-23 19:19:52"
"376","22","2000","45","4","False","True","2023-04-27 00:39:09"
"377","22","3000","91","2","True","True","2000-12-31 04:05:53"
"378","22","3500","54","1","False","False","1976-02-21 10:20:53"
"379","22","4000","8","1","False","True","1974-11-04 09:51:31"
"380","22","4500","50","2","False","False","1984-03-11 17:36:57"
"381","22","5000","67","4","True","True","2023-10-14 10:55:40"
"382","22","6000","19","1","True","True","1980-05-29 21:14:30"
"383","22","6500","37","1","True","True","2009-01-02 07:17:35"
"384","22","7000","96","4","True","False","1982-03-19 12:43:07"
"385","22","7500","41","2","False","False","2010-03-19 20:37:26"
"386","22","8000","93","5","False","False","1982-01-01 02:17:49"
"387","22","8500","91","5","False","True","2005-03-09 12:34:11"
"388","22","9000","18","2","False","False","2001-01-28 23:26:45"
"389","23","0","95","1","False","True","1999-12-01 13:15:22"
"390","23","500","30","2","True","False","1996-07-17 04:04:40"
"391","23","1000","80","5","True","True","1982-10-27 12:17:49"
"392","23","1500","82","4","True","False","1986-08-21 05:30:28"
"393","23","2000","29","2","True","True","1976-02-20 04:04:19"
"394","23","2500","21","2","False","False","2010-05-05 11:25:02"
"395","23","3500","8","4","False","True","1997-02-23 12:01:07"
"396","23","4000","70","1","True","False","1977-03-11 05:40:10"
"397","23","5000","42","4","False","False","2010-05-25 10:23:43"
"398","23","5500","29","3","False","True","1974-10-08 18:03:55"
"399","23","6000","9","5","True","False","2010-10-17 06:44:36"
"400","23","6500","44","5","False","True","2015-05-08 17:36:50"
"401","23","7000","14","2","False","True","1979-11-06 17:42:40"
"402","23","7500","24","5","True","False","1972-09-19 22:58:55"
"403","23","8000","99","5","False","False","1977-12-29 16:23:34"
"404","23","8500","25","1","False","True","2009-03-28 08:21:14"
"405","23","9000","95","1","True","False","1986-10-14 20:37:33"
"406","23","9500","86","1","True","True","1975-05-04 05:34:55"
"407","24","0","20","1","False","True","2015-07-24 19:42:49"
"408","24","500","68","5","True","False","1994-04-09 09:12:51"
"409","24","1000","23","1","True","True","1987-08-31 21:48:29"
"410","24","1500","79","5","True","False","1990-09-09 12:55:28"
"411","24","2000","18","1","True","True","1973-12-12 10:10:02"
"412","24","2500","21","3","False","False","2014-06-15 03:00:34"
"413","24","3000","16","5","True","True","1995-03-24 02:04:25"
"414","24","3500","24","3","True","True","1983-01-26 01:23:32"
"415","24","4000","70","1","False","True","2001-09-02 14:35:14"
"416","24","4500","59","4","False","True","1972-03-03 22:15:40"
"417","24","5000","45","3","True","True","1985-02-16 04:02:24"
"418","24","5500","93","1","False","True","1986-03-01 07:02:53"
"419","24","6000","49","1","False","False","1978-04-11 19:20:33"
"420","24","7000","33","4","False","False","2019-08-22 10:57:57"
"421","24","7500","78","5","False","False","1999-08-12 11:18:52"
"422","24","8000","62","5","False","False","2021-03-21 22:37:41"
"423","24","8500","22","5","False","True","2002-05-10 06:34:20"
"424","24","9500","21","5","True","False","1974-10-30 08:11:05"
"425","25","0","19","3","False","True","2013-06-14 16:53:29"
"426","25","1000","10","1","False","False","2016-11-02 17:13:40"
"427","25","1500","84","5","True","True","1992-06-30 03:46:18"
"428","25","2000","45","2","False","True","1989-08-12 08:51:00"
"429","25","2500","98","1","False","False","2011-05-01 09:03:26"
"430","25","3000","11","3","False","True","1982-01-05 18:04:03"
"431","25","3500","67","1","True","True","1971-05-22 18:56:58"
"432","25","4000","78","5","False","True","1989-08-15 11:06:06"
"433","25","4500","95","2","False","False","1982-09-11 10:10:03"
"434","25","5000","31","4","False","True","1975-06-26 04:40:25"
"435","25","5500","71","5","False","False","2018-05-25 16:43:47"
"436","25","6000","7","3","True","False","2018-12-28 05:21:18"
"437","25","6500","4","2","True","False","2017-06-10 21:00:26"
"438","25","7000","50","5","False","False","1997-04-10 15:04:48"
"439","25","7500","52","1","False","False","1995-04-03 04:48:57"
"440","25","8000","53","1","False","True","1994-12-18 21:31:36"
"441","25","8500","9","2","True","True","2019-11-16 09:17:19"
"442","25","9500","87","1","True","True","1977-03-09 07:23:30"
"443","26","0","27","5","True","True","1981-03-01 12:29:04"
"444","26","500","14","1","False","False","2019-08-12 07:23:08"
"445","26","1000","24","1","False","True","1970-07-03 05:37:46"
"446","26","1500","64","3","True","False","2012-11-28 04:59:42"
"447","26","2500","73","4","False","False","2001-08-12 23:53:17"
"448","26","3500","34","4","False","False","1984-05-16 19:27:11"
"449","26","4000","78","2","False","False","2023-08-28 12:49:26"
"450","26","5500","29","4","True","True","2000-02-15 07:03:35"
"451","26","6000","97","3","False","False","1990-09-13 21:06:55"
"452","26","6500","38","4","False","True","2023-01-07 07:19:21"
"453","26","7000","84","1","False","True","2020-09-14 12:11:42"
"454","26","7500","99","1","False","True","1990-02-27 16:43:30"
"455","26","8500","20","3","True","True","1999-05-20 20:29:58"
"456","26","9500","82","4","False","True","2005-04-20 08:54:45"
"457","27","0","20","5","True","True","2003-02-05 22:05:19"
"458","27","500","30","1","True","False","2020-11-25 01:38:38"
"459","27","1000","25","2","False","False","2009-01-20 16:50:48"
"460","27","1500","36","4","False","False","1983-02-19 07:37:11"
"461","27","2500","0","4","True","True","2002-09-04 03:12:57"
"462","27","3000","76","3","False","True","2005-01-02 16:27:03"
"463","27","3500","87","4","True","True","2004-06-23 11:09:56"
"464","27","4000","33","5","True","True","1990-06-10 16:13:03"
"465","27","4500","50","5","True","False","2021-11-14 18:50:39"
"466","27","5000","10","3","True","True","1985-09-01 21:38:30"
"467","27","5500","40","1","False","True","1985-10-11 13:31:23"
